date,DGS3,DGS30,TLT,SHY,spread,sigma_long,mu_spread,theta_spread,sigma_spread,etf_long_mean,etf_short_mean,trade_performance,base_performance
2009-10-14,0.0147,0.042800000000000005,66.470512,73.687691,0.028100000000000007,0.0006109358586035862,0.01466337244961883,0.0014964630432307347,0.0005820939147865212,0.0002236403330897474,1.679937893053513e-05,1.3395786657654645,1.4584351388934436
2009-10-15,0.015,0.0431,66.163017,73.643791,0.0281,0.0006107094687078516,0.014676492445598259,0.0014926118154323805,0.0005815124747971958,0.00022447852189760864,1.8062544342030873e-05,1.3341804019034311,1.4546273150719955
2009-10-16,0.0149,0.0424,66.701141,73.687691,0.0275,0.0006108030216294129,0.014689013765410616,0.0014227173242581715,0.0005678585326825337,0.0002224412167740053,2.1237153122512947e-05,1.3442352812048395,1.4609763398297022
2009-10-19,0.015,0.0421,67.22525,73.687691,0.0271,0.0006105767124021622,0.014701132280938403,0.0013767111620577917,0.0005586990396058174,0.00022151870780162675,2.3878571168984685e-05,1.3547959857262288,1.466716203024035
2009-10-20,0.0144,0.0416,67.588585,73.722832,0.0272,0.0006104785104637755,0.014713336602870247,0.001384321023562879,0.0005603437936684011,0.00022003856738261884,2.120938112387845e-05,1.361470772974155,1.4710295448265966
2009-10-21,0.0151,0.042199999999999994,67.183289,73.687691,0.027099999999999992,0.0006104683666130342,0.014725431360593346,0.0013705251070706595,0.000557640087408533,0.00022179026558843962,2.4467739921166026e-05,1.3539573577241257,1.4662684258529404
2009-10-22,0.015,0.0424,66.854889,73.696487,0.0274,0.00061020225728042,0.014737807234585705,0.0014000402285250565,0.000563726492989849,0.00022232449694420398,2.258615026999621e-05,1.3471788835196365,1.4627722908501277
2009-10-23,0.015700000000000002,0.0429,66.351753,73.573517,0.0272,0.0006101043609707447,0.014749975733562496,0.0013753970261287571,0.0005588430398813043,0.00022377376246096592,2.6388830536410173e-05,1.3392895714705741,1.4560476393884074
2009-10-26,0.0161,0.0437,65.492157,73.494514,0.027600000000000003,0.0006103185999164318,0.01476252291988852,0.0014163073464481318,0.0005672184951363867,0.00022617240534694716,2.581467435968537e-05,1.3233798448931506,1.4458342420394994
2009-10-27,0.0151,0.0429,66.386681,73.643791,0.0278,0.0006105325545328545,0.014775253137038721,0.0014352484268448924,0.0005711364829078437,0.00022385629056503875,2.1068034380326015e-05,1.3387652777369616,1.4571765381382176
2009-10-28,0.0147,0.0425,66.701141,73.749115,0.027800000000000005,0.0006103624039180821,0.014787970919730364,0.0014317323683027982,0.0005705730403628686,0.0002226488431235074,1.9694377632393785e-05,1.3431914641736888,1.4616697239132
2009-10-29,0.0152,0.0435,65.974388,73.687691,0.0283,0.0006108640880557389,0.014801164496071531,0.0014860324979210726,0.0005814633826011372,0.00022568629228958415,1.876675097877323e-05,1.329677142064392,1.4530980991110722
2009-10-30,0.0143,0.042300000000000004,66.931694,73.775475,0.028000000000000004,0.0006117161397575299,0.014814052255902734,0.0014483288715378565,0.0005741877630443258,0.00022232617370010477,1.728607237092277e-05,1.3473853044466193,1.464506056413806
2009-11-02,0.0144,0.0426,66.635864,73.784256,0.0282,0.0006114892779675918,0.014827122713669278,0.0014675901422692122,0.0005781545379683948,0.00022316066637140253,1.6622646707188334e-05,1.3412705009992194,1.4613567416755684
2009-11-03,0.0146,0.0434,65.969856,73.775475,0.0288,0.000611701681165318,0.014840766263233557,0.0015354428981352148,0.0005915742370371942,0.00022555198420226574,1.3827227458459513e-05,1.328026079097262,1.4539668454235337
2009-11-04,0.0146,0.0441,65.366936,73.766685,0.0295,0.0006117941140606298,0.01485507998769385,0.001618806866196535,0.0006076829566264742,0.00022763454409852057,9.367726576852103e-06,1.3160480524394023,1.447236090501765
2009-11-05,0.0144,0.0441,65.366936,73.837059,0.0297,0.0006114953538648328,0.014869575017089484,0.001639347579491849,0.000611803561409668,0.0002275778924155647,7.427547541446274e-06,1.3147926049195695,1.4479264278310957
2009-11-06,0.013999999999999999,0.044000000000000004,65.430084,73.889885,0.030000000000000006,0.0006112047274669857,0.014884348817268364,0.00167307773895654,0.0006183679539909616,0.00022722716889139738,4.003524735328901e-06,1.3151220926719414,1.4491437678846333
2009-11-09,0.013999999999999999,0.044000000000000004,65.507195,73.889885,0.030000000000000006,0.0006109062552877567,0.014899108186960825,0.0016679058967733445,0.0006177117739107281,0.00022717053946952337,4.2034858431627795e-06,1.3166719227153252,1.449997694077708
2009-11-10,0.0139,0.0441,65.387993,73.872276,0.0302,0.0006106159244626823,0.014914048426132758,0.0016887631663907846,0.0006218787062747873,0.00022741129334369337,2.5937830185361393e-06,1.3145898855477012,1.4485056522096722
2009-11-12,0.013600000000000001,0.0441,65.542236,73.942726,0.0305,0.0006103177400142639,0.014929267000960953,0.0017231428928791575,0.000628519844411878,0.00022735485972469327,-5.325537449139372e-07,1.3164370865624675,1.4509047844552108
2009-11-13,0.0134,0.0436,65.843704,73.960342,0.030199999999999998,0.0006102197499206006,0.014944177782295832,0.001678728430017599,0.000620679154542792,0.0002258583130702041,1.1105905118327587e-06,1.3221783188864218,1.4544144051672794
2009-11-16,0.0128,0.0426,66.614845,74.004333,0.0298,0.000610721688598878,0.014958683428050885,0.0016231347123690848,0.000610589485733202,0.0002230118473651732,1.8459547900334878e-06,1.336876147248122,1.4633637667731587
2009-11-17,0.0128,0.0426,66.972382,74.021927,0.0298,0.0006104234527988126,0.014973174905289524,0.0016182670044422333,0.0006099455542213054,0.0002229540763055704,2.0322718277989956e-06,1.3437331952154568,1.4674648217174322
2009-11-18,0.0127,0.0429,66.579773,74.021927,0.0302,0.0006101973752603878,0.014988042798936159,0.0016649310191982816,0.000618983429946492,0.00022379168469471855,-9.659245060268705e-07,1.335856395639197,1.4631634972088488
2009-11-19,0.0124,0.0429,66.698982,74.048355,0.0305,0.0006098993956970971,0.015003189098466943,0.0016990554863512363,0.0006256267342404859,0.0002237342788658503,-4.06906502154787e-06,1.3377711645341201,1.464734567586913
2009-11-20,0.0125,0.043,66.684959,74.065956,0.030499999999999996,0.0006096095704269483,0.01501832060374644,0.0016936100268538051,0.0006249532197168668,0.00022397277235830515,-3.4780619333649133e-06,1.3371719523130368,1.4647546732227283
2009-11-23,0.0128,0.0429,66.600838,74.057068,0.030100000000000002,0.0006093198905910689,0.01503304675854534,0.0016373439756307256,0.0006147751238819009,0.0002236227173708083,6.966301980142783e-07,1.3356456839291848,1.4637429158864774
2009-11-24,0.012199999999999999,0.0425,67.021477,74.118698,0.030300000000000004,0.0006091505878550384,0.01504795381477157,0.0016580407357577485,0.0006189554009065716,0.00022241405498657496,-2.7777522318886807e-06,1.3429694617369956,1.468974345867403
2009-11-25,0.0123,0.042300000000000004,67.329994,74.153954,0.030000000000000006,0.000608885193304432,0.015062553382633452,0.0016151235795451727,0.0006111702663947752,0.00022177549461599444,-1.161041275562786e-07,1.3485123877281204,1.4727047512828602
2009-11-27,0.0115,0.0421,67.582336,74.206772,0.0306,0.0006086199424209282,0.015077724545761713,0.001688610434946134,0.0006252503514223289,0.00022113733695672266,-7.230686995771411e-06,1.3526056292889166,1.4759889669944195
2009-11-30,0.011200000000000002,0.042,67.743561,74.2155,0.0308,0.0006083307592617261,0.015093076175489722,0.0017095955165716229,0.0006294711934765549,0.00022078789873786198,-9.625014543391153e-06,1.3556731740349868,1.4778363338764235
2009-12-01,0.011399999999999999,0.0426,66.988937,74.234085,0.0312,0.0006083226805406619,0.01510880338051587,0.0017580417540029776,0.0006387127517297974,0.00022254793655546168,-1.1700545039255333e-05,1.3402329944066063,1.469790253266547
2009-12-02,0.011899999999999999,0.0426,67.045189,74.172112,0.030699999999999998,0.0006080256172347989,0.015124027011557944,0.0016867993890622916,0.000625970904701366,0.00022249061866025377,-5.851612630012281e-06,1.3424772020657734,1.4697938458780222
2009-12-03,0.0123,0.0433,66.348946,74.127808,0.031,0.0006081222079908627,0.01513952870023695,0.0017212209714835597,0.0006326857205406968,0.00022457243957485495,-6.363142629191559e-06,1.3293384818935672,1.4617232108578102
2009-12-04,0.0134,0.044000000000000004,65.645622,73.941727,0.030600000000000002,0.0006082186890847042,0.015154624677960785,0.0016638425588285338,0.0006223703648036416,0.00022666187077174937,9.248628683163691e-07,1.3185843950457707,1.452141138745625
2009-12-07,0.0126,0.044000000000000004,65.72998,74.101158,0.031400000000000004,0.0006079216768527966,0.015170487049756277,0.001767073991868548,0.0006417827201494881,0.00022660579365657574,-7.946402263458812e-06,1.3174357975115891,1.4546397089968912
2009-12-08,0.0121,0.043899999999999995,65.828476,74.172112,0.031799999999999995,0.0006076328444646103,0.015186724497393375,0.001816476843841353,0.000651127111369743,0.0002262547707606033,-1.2781840042273872e-05,1.3181484634763452,1.456426023426248
2009-12-09,0.0123,0.0441,65.526054,74.118912,0.0318,0.0006073682719660839,0.015202946085117583,0.0018100301461884617,0.0006504026381531031,0.00022679813583592612,-1.1760337792422325e-05,1.3130383443610958,1.452558235384372
2009-12-10,0.0126,0.045,64.773567,74.092369,0.0324,0.0006077227342795055,0.015219737682163068,0.0018893985338764528,0.0006650048078751711,0.00022954196663188542,-1.5382237363800635e-05,1.2984302839560193,1.4439577129094425
