date,DGS5,DGS30,spread,spread_EWM(1),spread_EWM(10),spread_EWM(20),spread_EWM(50),spread_EWM(100),spread_EWM(200),spread_EWM(500),spread_EWM(1000)
1981-07-02,0.1438,0.1335,0.010300000000000004,0.010004507983750582,0.009908540168109511,0.009503135135277981,0.007924262029649447,0.005960950602765197,0.003975161384286547,0.0018891895221773358,0.0009891974658929482
1981-07-06,0.1427,0.1319,0.010800000000000004,0.0105348359949128,0.00997289605305489,0.00954978046116263,0.007965808586953343,0.005996041843695928,0.00400042113198905,0.001905476307895194,0.0010022218283785753
1981-07-07,0.1449,0.13419999999999999,0.010700000000000015,0.010629215426416323,0.010025114012662342,0.009591072658901186,0.008005283341452804,0.006030141709728525,0.004025211289996425,0.0019215434413115452,0.0010150879795538792
1981-07-08,0.1457,0.1343,0.011399999999999993,0.011040300532378661,0.01012337681023748,0.009655893082108359,0.008054261573775584,0.0060690555133549135,0.004052493335534003,0.0019388524403053207,0.0010288570320372014
1981-07-09,0.146,0.13470000000000001,0.011299999999999977,0.01117433896728804,0.010207092855363024,0.009714703300797763,0.008101059471236167,0.006106949795055643,0.004079298094945683,0.0019559396843357325,0.0010424666270643069
1981-07-10,0.1445,0.1325,0.011999999999999983,0.011593722348995396,0.010334125837075287,0.009796309805449266,0.008157238835109581,0.006149626166466055,0.0041085856613799245,0.0019742654105579845,0.0010569765393897675
1981-07-13,0.1441,0.1333,0.010800000000000004,0.011193736283354057,0.010367006676306557,0.009832092062835886,0.008195293646667795,0.006183292052356721,0.00413332193358253,0.0019903611912094237,0.0010698700640754501
1981-07-14,0.14550000000000002,0.1349,0.010600000000000026,0.010895703952883974,0.010383391885476436,0.009859425139481594,0.008229898672117328,0.006215255730572843,0.0041572217553490776,0.002006055990341409,0.0010824739079210181
1981-07-15,0.14550000000000002,0.1335,0.01200000000000001,0.01144893250095195,0.010496699067716402,0.00993550077459171,0.008284118677598302,0.006257106086978065,0.004186200584194171,0.0020242663169863667,0.0010969035339767172
1981-07-16,0.1459,0.1344,0.01150000000000001,0.011474491210152982,0.010566800994058299,0.00999102083243865,0.008330339732189437,0.006295023965468259,0.00421321849674139,0.0020415248552943226,0.0011106446014072149
1981-07-17,0.14529999999999998,0.134,0.011299999999999977,0.011387202983872162,0.010617882197477332,0.01003740709704861,0.008372996086967581,0.0063312094134667755,0.0042393916481920325,0.0020583803427043465,0.001124094899926085
1981-07-20,0.1525,0.1387,0.013800000000000007,0.012593896094746905,0.010838979605365043,0.010170559156575526,0.008450903362190712,0.006385190577419766,0.004274692981435348,0.002079747211803517,0.0011408170424028995
1981-07-21,0.1523,0.1384,0.013899999999999996,0.013247027775361955,0.011051129629587765,0.010302363416489376,0.008529081805433863,0.0064394869673812865,0.0043102249402856285,0.002101247833602379,0.0011576385103257275
1981-07-22,0.1524,0.1387,0.013700000000000018,0.013473527712140044,0.011234286209845793,0.010422287945703084,0.008603226224290321,0.006491929338489089,0.004344879397421357,0.002122336408949102,0.0011741637887483474
1981-07-23,0.1517,0.138,0.01369999999999999,0.013586767311868355,0.011404407846395319,0.010537837116838368,0.008676265768487687,0.006543976502234213,0.004379397985682602,0.002143377534060272,0.0011906569916897336
1981-07-24,0.1496,0.1365,0.0131,0.013343379942137636,0.011521158274764071,0.010628053738734744,0.008739624602631807,0.006591300622081464,0.004411567921570865,0.0021632813859329566,0.0012063286602300406
1981-07-27,0.1487,0.13699999999999998,0.011700000000000016,0.012521683702024012,0.011533449258780552,0.010665754905862745,0.008782000986144262,0.006628165889130689,0.0044384484809114,0.002180598365486491,0.001220128829319194
1981-07-28,0.15039999999999998,0.138,0.012399999999999967,0.012460841618917862,0.011592898836757558,0.010726682175753193,0.008833762617113858,0.006669803599926184,0.004467804876365233,0.002199146990652605,0.00123482227393048
1981-07-29,0.1521,0.1392,0.012900000000000023,0.012680421228273812,0.011682425677291443,0.010802953418167867,0.008891905697801511,0.006714734143746176,0.004498889589367401,0.002218561127058804,0.001250144025185804
1981-07-30,0.1531,0.13949999999999999,0.013600000000000029,0.013140211052626668,0.01181356537671596,0.010901012963969848,0.00895919090799669,0.0067643737747906515,0.004532432608989573,0.002239201170541452,0.0012663550145522984
1981-07-31,0.1524,0.1396,0.012800000000000006,0.012970105445200662,0.01188093024317033,0.010967521969564402,0.009014052654592557,0.006807874752014123,0.004562896644889353,0.002258344801107131,0.0012814852310217846
1981-08-03,0.1562,0.1427,0.013500000000000012,0.013235052785768704,0.011991352335043068,0.011056132947743607,0.009078096408253918,0.006856092900215897,0.00459582035418165,0.002278713919353927,0.001297503967882731
1981-08-04,0.156,0.1417,0.014300000000000007,0.013767526456360164,0.012148610247076334,0.011169530283476023,0.009152609117694823,0.006909711829846958,0.004631561909608011,0.002300486387883017,0.0013145399909042076
1981-08-05,0.154,0.14150000000000001,0.012499999999999983,0.01313376319040484,0.012172518334597662,0.011215998585792744,0.009200349950250031,0.006949967128310117,0.004660535756073467,0.002318951472680481,0.0013291862707684877
1981-08-06,0.1531,0.1404,0.012700000000000017,0.012916881588738853,0.012208369060233886,0.01126778450392957,0.009250237633904073,0.0069913605918140815,0.004690132783092645,0.002337737221274164,0.0013440660800829705
1981-08-07,0.1534,0.1407,0.012700000000000017,0.012808440792753542,0.012241749820591372,0.011317721722438289,0.009299390191831144,0.007032444102793937,0.004719614312664483,0.0023564810220833726,0.001358917274001122
1981-08-10,0.1508,0.1388,0.011999999999999983,0.012404220393365086,0.012225350757374239,0.011341491697969573,0.009337850257708525,0.007068183902449764,0.0047464049565334844,0.0023739173370608707,0.0013728250399304845
1981-08-11,0.1487,0.1363,0.012399999999999994,0.01240211019667468,0.012237187790150903,0.011378340622383144,0.00938143844611398,0.007106533413138255,0.0047745627530066,0.0023920376997855265,0.0013872285787848522
1981-08-12,0.1512,0.1382,0.013000000000000012,0.012701055098894173,0.012288846382365987,0.011434751811779505,0.009432922827668567,0.007148910558914151,0.0048048177387423115,0.002411201619599651,0.0014023877186168765
1981-08-13,0.15259999999999999,0.1388,0.013799999999999979,0.013250527549958813,0.012391106457830632,0.011516970152516733,0.009495028379968976,0.007196721882427674,0.0048378967903867955,0.002431767503715556,0.0014185614720134785
1981-08-14,0.1534,0.13949999999999999,0.013900000000000023,0.013575263775130636,0.012493141842570357,0.01159974887892745,0.009557644412404902,0.007244894827844386,0.004871214685688529,0.0024524681260067265,0.0014348346300197647
1981-08-17,0.1539,0.139,0.014899999999999997,0.014237631887719536,0.012655793335489097,0.011714311786370427,0.009633551249111182,0.007299892712452371,0.004908078707078716,0.0024749269970473385,0.0014523796420007626
1981-08-18,0.1545,0.13949999999999999,0.015000000000000013,0.01461881594390415,0.012814114156719363,0.011828295108682345,0.009709766787111372,0.007355198595575227,0.004945166790894299,0.0024975163104601077,0.0014700213292872947
1981-08-19,0.1548,0.13949999999999999,0.015300000000000008,0.014959407971971903,0.012981907922107969,0.011948656019937352,0.009789126047392809,0.007412246302983271,0.004983212892174859,0.0025205962897714624,0.0014880197367978848
1981-08-20,0.1563,0.1408,0.015499999999999986,0.015229703985993812,0.013151785260590874,0.012071703449910548,0.00987016318482362,0.007470304630320824,0.005021845763598723,0.00254398545225685,0.0015062439127652683
1981-08-21,0.1562,0.1414,0.014800000000000008,0.015014851992993784,0.013262923216283433,0.012166178608147778,0.009940087872225467,0.007522906942136444,0.005057757630760402,0.0025660618530742546,0.001523523455506179
1981-08-24,0.16,0.1457,0.014300000000000007,0.014657425996494295,0.013332820258920845,0.0122400266781931,0.010001903004337178,0.007571530362217992,0.005091694048186412,0.00258718906534212,0.0015401205528412937
1981-08-25,0.1607,0.1461,0.014600000000000002,0.014628712998247044,0.013418189007227821,0.012321657033249186,0.010067068369621934,0.007621943857972724,0.005126600014422636,0.002608809417653323,0.0015570755237322707
1981-08-26,0.15990000000000001,0.146,0.013900000000000023,0.01426435649912287,0.01345063513018586,0.012376222472558148,0.010121367633976131,0.00766696287969063,0.0051588012592630825,0.0026291225973556157,0.0015730900145603706
1981-08-27,0.16149999999999998,0.1459,0.015599999999999975,0.01493217824956203,0.013595323431829663,0.012487616246100394,0.010198949762382786,0.007723834550673555,0.005197115801879199,0.002652447932840218,0.0015912784187764376
1981-08-28,0.16010000000000002,0.1449,0.015200000000000019,0.015066089124781084,0.013703307307422948,0.012581293505731318,0.01026974105794384,0.007777416914613994,0.005233814225664777,0.0026750026946684158,0.0016089139189066782
1981-08-31,0.1611,0.1478,0.013300000000000006,0.014183044562390345,0.013676176305283932,0.012606103642079938,0.010312618603333299,0.007816987502432806,0.005263401135761347,0.0026940937125467736,0.0016240552310759393
1981-09-01,0.1612,0.147,0.014200000000000018,0.014191522281195182,0.01371140388101386,0.012661100678761441,0.010367603224833833,0.00786271148210438,0.0052961739103296315,0.002714759046439361,0.0016403327353950582
1981-09-02,0.1609,0.147,0.013899999999999996,0.014045761140597579,0.013724083526949782,0.012703829774226022,0.010417547973290538,0.007905947844241637,0.0053277197764483196,0.0027348401972380103,0.001656191332368767
1981-09-03,0.16140000000000002,0.1482,0.013200000000000017,0.013622880570298786,0.013688857803075142,0.012720935183150338,0.010456874592513401,0.007943851850269494,0.005356577468451551,0.0027536208679027744,0.0016711149604595917
1981-09-04,0.1617,0.1484,0.013300000000000006,0.013461440285149394,0.013662727586848201,0.012740890167478256,0.01049704403487529,0.007982190776894415,0.005385689952188677,0.002772539551374364,0.001686139560870823
1981-09-08,0.1623,0.1499,0.012399999999999994,0.012753813428383123,0.013572242763113135,0.012728748158740193,0.010524290277260326,0.008014023534747918,0.005411480885105553,0.002789826680325691,0.0016999832351172453
1981-09-09,0.16219999999999998,0.14730000000000001,0.014899999999999969,0.013980205755021324,0.013666943235574134,0.012805964909215503,0.010586906568824245,0.008063626018180448,0.005446361668200977,0.0028115628664730583,0.0017170291261991355
1981-09-10,0.16010000000000002,0.14679999999999999,0.013300000000000034,0.013617429352343302,0.013640885036036249,0.012823508090539571,0.010625709807112096,0.008101334587350942,0.005475226214175842,0.0028303805405616726,0.0017319778929732511
1981-09-11,0.15810000000000002,0.1449,0.013200000000000017,0.013401981944682253,0.013609702119687683,0.01283685800638381,0.010662508167953904,0.008138040696071233,0.005503611024193137,0.002848977437245433,0.001746769468461066
1981-09-14,0.1593,0.1451,0.01419999999999999,0.013807324448970627,0.01365129627231277,0.012885125921848069,0.010713048429729938,0.008181668987326819,0.005535559188608406,0.0028693260806228497,0.0017628221942049935
1981-09-15,0.15710000000000002,0.1444,0.012700000000000017,0.013249302679410633,0.01358449861747472,0.012878579550002085,0.010741421325502156,0.008214178278239385,0.005561873761665108,0.002886942064191272,0.0017769122661328235
1981-09-16,0.1575,0.1442,0.013300000000000006,0.013274750746216278,0.013564586557327339,0.012893462385137987,0.010777938125910685,0.008250760135851559,0.005590289389481457,0.0029055940612877445,0.0017917483171767746
1981-09-17,0.1555,0.1426,0.012899999999999995,0.013087008689403424,0.013518212328928858,0.012893692978025844,0.010808209540754479,0.008284192157801969,0.005617126106413043,0.0029234889006638457,0.0018060417652060903
1981-09-18,0.1555,0.1422,0.013300000000000006,0.013193608446026543,0.01350302837483811,0.012908006831723303,0.010843737483294646,0.008320249900822146,0.005645326878670761,0.0029420603695459627,0.0018208227403963071
1981-09-21,0.1531,0.1409,0.012200000000000016,0.012696561524321042,0.01341259584644713,0.012883093384449183,0.010863065586743824,0.008348132884541393,0.005669381402667641,0.0029586231650503086,0.0018341622207379248
1981-09-22,0.1561,0.1433,0.012799999999999978,0.01274829339201102,0.01337018385039389,0.01288017276652261,0.010890655502603232,0.008380118624764215,0.005695544051054054,0.0029762226462720677,0.0018482473435817047
1981-09-23,0.15789999999999998,0.1461,0.011799999999999977,0.012274088809703947,0.01326172073567403,0.012842247329923052,0.010903602136680979,0.0084046829504835,0.005717936962572559,0.002991995982783301,0.0018610223628993579
1981-09-24,0.1583,0.1469,0.011399999999999993,0.011837017728150215,0.013133389953777079,0.01279166221947465,0.010910666194575978,0.008426191794045704,0.005738776068575125,0.0030070200415465665,0.0018732602747982075
1981-09-25,0.1613,0.1508,0.01050000000000001,0.01116848846218101,0.012952222889867542,0.012711366002046753,0.010904824859488627,0.00844107937603324,0.005756234346887416,0.0030204036918820257,0.0018843213161409402
1981-09-28,0.1613,0.1501,0.011199999999999988,0.011184244471508122,0.012831896810866368,0.012658461697472506,0.010909021527608719,0.008460879912200668,0.0057761912121446135,0.003035007894167278,0.0018962586675225967
1981-09-29,0.1618,0.152,0.009800000000000003,0.010492116955240174,0.012624048916110275,0.012558497284072542,0.010893261051846749,0.008470488073433258,0.005790939468147512,0.0030470815706135955,0.0019063807688506455
1981-09-30,0.16269999999999998,0.1519,0.010799999999999976,0.01064605906486262,0.01249920162380791,0.012497055940678905,0.01089193629267873,0.008487197807864711,0.005809295143578011,0.003060912903487281,0.0019177638886248665
1981-10-01,0.1613,0.1514,0.009899999999999992,0.01027302882093258,0.012321561468515187,0.012406395041237805,0.01087785214989559,0.008497329235680128,0.005824282440804688,0.003073109083962396,0.0019279745172848734
1981-10-02,0.1583,0.14800000000000002,0.010299999999999976,0.010286514423327151,0.012183589626024116,0.01233292478909752,0.010869650974810402,0.008510253065233276,0.005840676981579809,0.003085991710138885,0.0019386774776709644
1981-10-05,0.1555,0.1462,0.009300000000000003,0.009793256976460099,0.011987036448220216,0.012227223780577919,0.01084738314910829,0.008515913490850012,0.005853345896939684,0.003097064377140446,0.0019480828287631634
1981-10-06,0.1553,0.146,0.009300000000000003,0.009546628429429225,0.011804099591653317,0.012125286853225076,0.010825440423620148,0.008521531885830701,0.005865965859789479,0.003108112932538891,0.0019574706732305275
1981-10-07,0.1543,0.1454,0.008899999999999991,0.009223314176172545,0.011606604861373776,0.01201305555543337,0.010798147921019664,0.008524243110689026,0.005877072768907565,0.0031184252536643163,0.0019663305859108264
1981-10-08,0.15410000000000001,0.1444,0.009700000000000014,0.009461657102292626,0.011477079764064231,0.011932626456149408,0.010782588363954659,0.00853266370088171,0.00589106482335634,0.0031301389668676525,0.001976194381967242
1981-10-09,0.1503,0.1426,0.007699999999999985,0.008580828524895568,0.011220732184529915,0.011785554571779955,0.010738928986617172,0.008526701807748767,0.005897684266846397,0.0031382690782062314,0.0019834904763250407
1981-10-13,0.1512,0.1436,0.007599999999999996,0.007926942835136083,0.010958870294871742,0.01163527636705057,0.01069387778727779,0.008520022467186928,0.005903933857318526,0.003146214681881704,0.00199065059331615
1981-10-14,0.15130000000000002,0.1448,0.006500000000000006,0.007111546925872511,0.010638109779579583,0.011451238032288705,0.010633720727860613,0.008505467224669196,0.005906121689774138,0.0031521848567639863,0.001996395921646674
1981-10-15,0.1512,0.1439,0.007300000000000001,0.007212055232273531,0.010399161825314838,0.011302729233059345,0.010585929339360225,0.008496783835592487,0.0059112367760569785,0.003159565594312619,0.0020031492789566838
1981-10-16,0.152,0.14550000000000002,0.006499999999999978,0.006844542853972577,0.010121334865184515,0.011131207068303292,0.01052738775415677,0.00848240457858777,0.005913396894730945,0.0031655073145411667,0.002008872033146388
1981-10-19,0.15289999999999998,0.1452,0.007699999999999985,0.007279060769620619,0.009949543797142928,0.01100886856509936,0.0104869007420548,0.00847677197429701,0.0059199504080808445,0.003173569766531095,0.0020161104448587867
1981-10-20,0.1537,0.1466,0.007099999999999995,0.007188825421129209,0.009748173608520228,0.0108697205883182,0.010438428508165768,0.00846686335236644,0.00592427809528618,0.003180548326419257,0.0020225727828312445
1981-10-21,0.1555,0.1494,0.006099999999999994,0.00664227775869459,0.009491316734439884,0.010700188106787639,0.010376372097427745,0.008449833976932709,0.005924922400044781,0.0031857351205085423,0.002027752770509609
1981-10-22,0.1557,0.1491,0.006599999999999995,0.006621097511676101,0.009288445734409099,0.010554668483116168,0.01032238425027916,0.008436528406901568,0.005927397138446013,0.0031917986434011718,0.0020335580279315217
1981-10-23,0.15460000000000002,0.1481,0.006500000000000006,0.006560489568391676,0.009093416561218327,0.0104109694950962,0.010267767491414169,0.008422603230651438,0.005929495786466565,0.0031976715100823193,0.0020392256784017688
1981-10-26,0.1568,0.1521,0.004699999999999982,0.005629790341200259,0.008787044112850625,0.010208848832498667,0.010188252996556419,0.00839584233989704,0.005924990483958579,0.003200337471174212,0.002042600099729857
1981-10-27,0.1562,0.1509,0.005299999999999999,0.0054648549031580005,0.008544548131877683,0.0100353469554512,0.010118478654068534,0.008373593338595062,0.0059227007687748,0.0032040619833529483,0.0020467287924953747
1981-10-28,0.15539999999999998,0.1503,0.005099999999999993,0.005282405179883597,0.008305622634261312,0.00986113168763423,0.010046881755981115,0.00835007345529709,0.00591968733650383,0.003207423810137114,0.0020505965336997194
1981-10-29,0.152,0.1466,0.005399999999999988,0.00534120617887006,0.008104560649219043,0.009703850352946132,0.009980619390899398,0.00832888384920595,0.005917784184560786,0.0032113101205631734,0.0020548369680460183
1981-10-30,0.1478,0.1436,0.0041999999999999815,0.004770585675478709,0.0078349759164844,0.009510038078645568,0.009898231010946761,0.008299235316633265,0.005911494743552134,0.003213061881256479,0.0020575512461965166
1981-11-02,0.1461,0.1441,0.0020000000000000018,0.0033852716995249814,0.007432943296466293,0.009245883872756443,0.009785715928793483,0.00825401436351065,0.00589717620673641,0.0032109134085700967,0.0020574784681721405
1981-11-04,0.1432,0.1396,0.003599999999999992,0.0035284246279551233,0.007151830595823111,0.009040777408064745,0.009696427025425397,0.008220382540150579,0.005888739701263092,0.003211603214031341,0.002059429342132136
1981-11-05,0.14429999999999998,0.1406,0.003699999999999981,0.0036264679114124455,0.006900272643114432,0.008847193435719486,0.009609928178065354,0.008187726809490453,0.00588070314511768,0.00321246874952653,0.002061503036021211
1981-11-06,0.1407,0.13849999999999998,0.0022000000000000075,0.0028656842514166296,0.006559744786879089,0.008606781336299706,0.009503109747096308,0.008144484516332656,0.005867191302332277,0.0032106751489591025,0.0020616779973249596
1981-11-09,0.1354,0.1356,-0.00020000000000000573,0.0012833948266912278,0.006072681047400435,0.008288931118545553,0.009363324389061163,0.008084241075634189,0.005844923377764044,0.0032046354293178716,0.002058822479443348
1981-11-10,0.1363,0.1355,0.0007999999999999952,0.001037860886998051,0.005694688241538152,0.008019191127002848,0.009240037829651179,0.008031668522828167,0.005826411297459515,0.003200378874032585,0.002057234037773443
1981-11-12,0.1323,0.1321,0.00020000000000000573,0.0004763624466654001,0.005276632886215512,0.0077285610998828755,0.009108180718801847,0.00797477235226681,0.005805698408375227,0.0031950624570065973,0.0020548902026985903
1981-11-13,0.1331,0.1326,0.0005000000000000004,0.0004898998378515788,0.004916492955731972,0.00746071578469007,0.008982725332350956,0.007920488391334909,0.0057861705093564956,0.0031902888801659387,0.0020529290425631676
1981-11-16,0.1321,0.1311,0.0010000000000000009,0.0007622369464809081,0.004623672537708685,0.007222035692850161,0.008866479088446956,0.007870247625672578,0.00576855864875872,0.003186410870194326,0.002051601753056147
1981-11-17,0.1321,0.1325,-0.00040000000000001146,0.0001620702080269093,0.0042509793795314265,0.006941261147237144,0.008731645716310245,0.007810229133228453,0.005745864952608547,0.003180063405389289,0.002048513093673039
1981-11-18,0.1311,0.1305,0.0005999999999999894,0.00038456592059348915,0.003982064414115984,0.006708312856885232,0.008613417532531862,0.0077579216517861685,0.00572693782378375,0.0031754987954622435,0.002046689213227754
1981-11-19,0.1304,0.1309,-0.0005000000000000004,-6.125443347979894e-05,0.0036541288243856444,0.006444218708242404,0.008481017313753735,0.007698034345824695,0.005704039375719946,0.003168998652571193,0.0020434843902303796
1981-11-20,0.1301,0.1308,-0.0007000000000000062,-0.0003818993066844187,0.003337516532704892,0.0061831447500158105,0.008347736396270119,0.007637151908094636,0.0056804947913495045,0.003162158924752854,0.002040033866168828
1981-11-23,0.1331,0.1338,-0.0007000000000000062,-0.0005412657795375002,0.0030456048631706642,0.005932233507739856,0.008216488717408545,0.007576731513918702,0.00565704185334916,0.0031553338989419332,0.0020365896272233376
1981-11-24,0.1275,0.1303,-0.002799999999999997,-0.0016717541324474143,0.002625210632851813,0.005614676189273492,0.008056800037247585,0.007501555559818569,0.005625962814086452,0.003144813929377725,0.0020305134327312452
1981-11-25,0.1261,0.1283,-0.0022000000000000075,-0.0019360081126160995,0.0022799083717011236,0.005331139680373829,0.007908231543996324,0.007431294719251006,0.005597209133893984,0.0031353760274471926,0.002025201642737074
1981-11-27,0.1258,0.1276,-0.001799999999999996,-0.0018453210466413987,0.001970001854694505,0.005064213138374063,0.007765777007973684,0.007364000513639524,0.005569942591913066,0.0031266523638848356,0.002020398134911906
1981-11-30,0.12789999999999999,0.1291,-0.0012000000000000066,-0.001476540036779,0.0017313570321441294,0.00483052356502114,0.00763433606301462,0.007301594599976133,0.005544993837216802,0.003119007589232434,0.0020163563856908256
1981-12-01,0.1311,0.1306,0.0005000000000000004,-0.00042235049823445027,0.0016394221825106084,0.004669493270720828,0.007529837901357948,0.007252050148968131,0.005526406096303656,0.0031143818221510203,0.0020144543572093547
1981-12-02,0.1325,0.1321,0.00040000000000001146,2.095258506504361e-06,0.0015475917573663659,0.004511226379572381,0.007425497436564882,0.007202156964162428,0.005507522642899295,0.0031095894277356844,0.002012430416697745
1981-12-03,0.1321,0.1316,0.0005000000000000004,0.00025500124496034664,0.0014705233608181217,0.004362978816010242,0.0073242351582015735,0.007153373470853611,0.005489081232213133,0.003104983801374507,0.002010535439794374
1981-12-04,0.128,0.12890000000000001,-0.0009000000000000119,-0.0003270488993104636,0.001297274064326329,0.0041690301633054315,0.0072040858281455485,0.007094776531782444,0.005465557144555714,0.003097918145593657,0.0020068907693842493
1981-12-07,0.1322,0.1326,-0.0003999999999999837,-0.0003636675622431992,0.0011739833486958313,0.00400112265496105,0.007093089816945826,0.007040264076829491,0.005443965428159656,0.0030917494002905372,0.002003878464639112
1981-12-08,0.1323,0.1324,-9.999999999998899e-05,-0.0002315756611863362,0.0010819627237819006,0.00385081393760199,0.006988180102296018,0.006988349125353877,0.005423562040398206,0.003086122726242198,0.002001246860068481
1981-12-09,0.134,0.13390000000000002,9.999999999998899e-05,-6.562568970659512e-05,0.0010114063162358236,0.003713698964846213,0.006887799492974453,0.006938283965226963,0.005403974120639251,0.003080860534254409,0.001998870040271014
1981-12-10,0.1377,0.1358,0.001899999999999985,0.0009176675168812018,0.001074943525372217,0.0036475621184819547,0.006815171406641378,0.006901678449736197,0.00539108416372808,0.003078780387394037,0.001998746507972347
1981-12-11,0.1373,0.1355,0.001799999999999996,0.00135894154478348,0.001126553209360662,0.003580351851943586,0.006742202680225213,0.00686462560708132,0.005377876649432753,0.0030765285968153214,0.001998498324025992
1981-12-14,0.1355,0.1334,0.0021000000000000185,0.0017295160309681726,0.0011955526625376104,0.0035266242245498426,0.006674713295831179,0.0068300330295262505,0.00536582369840953,0.0030748096836985287,0.0019986250034446508
1981-12-15,0.1335,0.133,0.0005000000000000004,0.0011147204727325016,0.0011464430296250422,0.0034170208941110935,0.006585013080662823,0.006784091343239177,0.005347935657374878,0.0030702791297136725,0.001996755678536296
1981-12-16,0.1336,0.1332,0.0003999999999999837,0.0007573493248558644,0.0010939313198198742,0.0033079996589164547,0.00649523145002516,0.006737773537961357,0.005329749689002091,0.0030655823483979674,0.001994765053055766
1981-12-17,0.1355,0.1348,0.0007000000000000062,0.0007286742246636457,0.0010663119610330586,0.0032139534044044243,0.006411170824631683,0.006693983559885817,0.00531273687243133,0.0030614230551858014,0.0019931518032210577
1981-12-18,0.134,0.133,0.0010000000000000009,0.0008643381478787014,0.001061677265682266,0.0031342758450076526,0.006332738921479669,0.006652701226245985,0.00529689237987557,0.0030577999022301256,0.001991915041126129
1981-12-21,0.1387,0.1355,0.0031999999999999806,0.0020321735310870363,0.0012106936396888497,0.0031366366346002998,0.006287364611805575,0.006627677139404099,0.005289190291069401,0.0030580497398262634,0.0019934186267937717
1981-12-22,0.14029999999999998,0.1365,0.00379999999999997,0.0029160884523134925,0.0013906486236894883,0.0031604202817931445,0.0062513636445992995,0.006607189998829232,0.005283721517710262,0.003059352820581418,0.0019956658628580448
1981-12-23,0.142,0.13849999999999998,0.003500000000000003,0.0032080445047258134,0.0015368767788689315,0.003172573526987369,0.00621156978138899,0.006584685326487401,0.005277172525560566,0.003060126438390883,0.0019975360981338464
1981-12-24,0.14029999999999998,0.1376,0.00269999999999998,0.0029540221311755216,0.001617319264078874,0.0031556896874320225,0.0061608161366591115,0.0065565588617710596,0.005267712355592837,0.003059494420054593,0.001998408942891826
1981-12-28,0.1401,0.13720000000000002,0.002899999999999986,0.002918007371331267,0.0017117218445111607,0.003146259970628421,0.006113071182670654,0.00652991017689509,0.005258992839789862,0.0030592142248751764,0.0019995293725788457
1981-12-29,0.1411,0.1388,0.0022999999999999965,0.002564860277930946,0.0017547326693107194,0.003115137931763561,0.006057288890513162,0.00649909467969266,0.005248098258771447,0.0030578809545320712,0.001999902569729021
1981-12-30,0.1406,0.1386,0.0020000000000000018,0.002263601453452933,0.00177255537845813,0.003074238574309497,0.005997984997562716,0.006466330508089717,0.005236141889389886,0.003056023878517722,0.0019999026906750974
1981-12-31,0.13970000000000002,0.1365,0.0032000000000000084,0.002746903936527903,0.0018756948898564906,0.003078839043120346,0.005957122590305258,0.006442552722560746,0.005228648434363271,0.0030562765304563877,0.0020013916272939433
1982-01-04,0.14150000000000001,0.1387,0.0028000000000000247,0.0027826739163098056,0.001946531729969085,0.0030683191970803593,0.0059104202295747164,0.006415863013050671,0.005219681529217939,0.003055826355254054,0.002002382588002424
1982-01-05,0.1441,0.1414,0.002700000000000008,0.0027352198297165625,0.002003722894608452,0.003054474228763715,0.005862978100240608,0.00638864756661422,0.005210380678850098,0.0030552015428594544,0.002003247759055156
1982-01-06,0.146,0.14279999999999998,0.0032000000000000084,0.002983620087986014,0.002093720669160056,0.00305992526320317,0.005823665537090499,0.006365303237918435,0.005202961518446805,0.003055455707149767,0.00200473113525037
1982-01-07,0.1466,0.1432,0.003400000000000014,0.003198742706607404,0.0021911885541851146,0.0030726205335226517,0.005787921434387769,0.0063436030044336225,0.005196309357608074,0.003056060261033854,0.002006459628313358
1982-01-08,0.1447,0.1413,0.0033999999999999864,0.003301019365904078,0.002280699316492928,0.0030848020799524806,0.005752738985883712,0.00632207041439255,0.005189683263336113,0.003056663531342692,0.002008185038145858
1982-01-11,0.1483,0.14429999999999998,0.0040000000000000036,0.003653348270358063,0.0024071158514437016,0.003118749130461277,0.005726939927379337,0.006305091283246513,0.0051852958516006,0.0030583175337524178,0.00201064985680557
1982-01-12,0.147,0.1427,0.004299999999999998,0.003977981863294482,0.0025453884220224938,0.0031624324580842417,0.005705956372974486,0.006290435853309778,0.005182031729477262,0.0030604938412721687,0.002013481325507788
1982-01-13,0.14859999999999998,0.1447,0.003899999999999987,0.003938912239165857,0.0026437427726272084,0.0031896287955191136,0.005679424161617612,0.006272970912053942,0.005177305900095672,0.003061964710564474,0.002015813303824079
1982-01-14,0.1469,0.1431,0.003799999999999998,0.0038693861011934545,0.0027272243593564963,0.0032120719702242494,0.005651838093328232,0.006254910155543135,0.005172230020281587,0.003063257322265301,0.0020180175893158166
1982-01-15,0.14859999999999998,0.1441,0.004499999999999976,0.004184851900259796,0.002854552191747801,0.0032593009121553015,0.005634946868905132,0.006242098655712882,0.005169753163779486,0.0030657727450233764,0.0020210823084685146
1982-01-18,0.1477,0.1427,0.0050000000000000044,0.004592528590899749,0.0030079020104875607,0.0033229672210817293,0.005625643985694589,0.006233034432488365,0.0051691278425086305,0.0030691579175612413,0.0020247586446209805
1982-01-19,0.1479,0.1436,0.004299999999999998,0.004446245880649199,0.0030998424497142895,0.003358612806860041,0.005606238555223112,0.006218933600178787,0.0051659269452941385,0.0030713112805360494,0.002027565042238067
